"";"statistic";"signif.level";"dif.com.obs.dif";"dif.com.critical.dif";"dif.com.difference"
"MobileMedia_100_30100_1.0_allComponents-MobileMedia_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;35;83,7271488159369;FALSE
"MobileMedia_100_30100_1.0_allComponents-MobileMedia_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;50,3;83,7271488159369;FALSE
"MobileMedia_100_30100_1.0_allComponents-MobileMedia_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;21,8;83,7271488159369;FALSE
"MobileMedia_100_30100_1.0_allComponents-MobileMedia_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;41,4;83,7271488159369;FALSE
"MobileMedia_100_90100_0.9_allComponents-MobileMedia_100_90100_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;4,20000000000002;83,7271488159369;FALSE
"MobileMedia_100_90100_0.9_allComponents-MobileMedia_200_180200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;8,20000000000002;83,7271488159369;FALSE
"MobileMedia_100_90100_0.9_allComponents-MobileMedia_200_180200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;2,60000000000002;83,7271488159369;FALSE
"MobileMedia_100_90100_0.9_allComponents-MobileMedia_200_20200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;22,2;83,7271488159369;FALSE
"MobileMedia_100_90100_0.9_allComponents-MobileMedia_200_20200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;55,6;83,7271488159369;FALSE
"MobileMedia_100_90100_0.9_allComponents-MobileMedia_200_60200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;6,09999999999999;83,7271488159369;FALSE
"MobileMedia_100_90100_0.9_allComponents-MobileMedia_200_60200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;1;83,7271488159369;FALSE
"MobileMedia_100_90100_0.9_allComponents-MobileMedia_50_15050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;57,2;83,7271488159369;FALSE
"MobileMedia_100_90100_0.9_allComponents-MobileMedia_50_15050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;70,3;83,7271488159369;FALSE
"MobileMedia_100_90100_0.9_allComponents-MobileMedia_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;28;83,7271488159369;FALSE
"MobileMedia_100_90100_0.9_allComponents-MobileMedia_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;12,7;83,7271488159369;FALSE
"MobileMedia_100_90100_0.9_allComponents-MobileMedia_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;84,8;83,7271488159369;TRUE
"MobileMedia_100_90100_0.9_allComponents-MobileMedia_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;104,4;83,7271488159369;TRUE
"MobileMedia_100_90100_1.0_allComponents-MobileMedia_200_180200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;4;83,7271488159369;FALSE
"MobileMedia_100_90100_1.0_allComponents-MobileMedia_200_180200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;1,59999999999999;83,7271488159369;FALSE
"MobileMedia_100_90100_1.0_allComponents-MobileMedia_200_20200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;26,4;83,7271488159369;FALSE
"MobileMedia_100_90100_1.0_allComponents-MobileMedia_200_20200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;59,8;83,7271488159369;FALSE
"MobileMedia_100_90100_1.0_allComponents-MobileMedia_200_60200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;10,3;83,7271488159369;FALSE
"MobileMedia_100_90100_1.0_allComponents-MobileMedia_200_60200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;5,20000000000002;83,7271488159369;FALSE
"MobileMedia_100_90100_1.0_allComponents-MobileMedia_50_15050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;61,4;83,7271488159369;FALSE
"MobileMedia_100_90100_1.0_allComponents-MobileMedia_50_15050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;74,5;83,7271488159369;FALSE
"MobileMedia_100_90100_1.0_allComponents-MobileMedia_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;32,2;83,7271488159369;FALSE
"MobileMedia_100_90100_1.0_allComponents-MobileMedia_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;16,9;83,7271488159369;FALSE
"MobileMedia_100_90100_1.0_allComponents-MobileMedia_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;89;83,7271488159369;TRUE
"MobileMedia_100_90100_1.0_allComponents-MobileMedia_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;108,6;83,7271488159369;TRUE
"MobileMedia_200_180200_0.9_allComponents-MobileMedia_200_180200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;5,59999999999999;83,7271488159369;FALSE
"MobileMedia_200_180200_0.9_allComponents-MobileMedia_200_20200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;30,4;83,7271488159369;FALSE
"MobileMedia_200_180200_0.9_allComponents-MobileMedia_200_20200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;63,8;83,7271488159369;FALSE
"MobileMedia_200_180200_0.9_allComponents-MobileMedia_200_60200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;14,3;83,7271488159369;FALSE
